DATE;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday;DATE_YYYY_MM_DD;Holiday;Temperature;Solar_Irradiation;Power;Power_fitted;IS_Outlier;IS_Missing;IS_Missing_Outlier;IS_Repaired;Power_corrected;Power_original;Power_residuals;Power_fitted_TOW
2019-01-05 10:00:00+00:00;2019;1;1;5;5;5;106;130;10;False;2019-01-05;True;-6.58;29.01;46.7;55.184874609816674;False;False;False;False;46.7;46.7;8.484874609816671;55.184874609816674
2019-01-05 11:00:00+00:00;2019;1;1;5;5;5;107;131;11;False;2019-01-05;True;-6.38;41.02;40.1;54.44717157060672;False;False;False;False;40.1;40.1;14.347171570606719;54.44717157060672
2019-01-05 12:00:00+00:00;2019;1;1;5;5;5;108;132;12;False;2019-01-05;True;-6.04;69.78;41.5;52.1992381767388;False;False;False;False;41.5;41.5;10.699238176738803;52.1992381767388
2019-01-05 13:00:00+00:00;2019;1;1;5;5;5;109;133;13;False;2019-01-05;True;-5.93;46.34;40.8;51.54613999853898;False;False;False;False;40.8;40.8;10.746139998538986;51.54613999853898
2019-01-05 14:00:00+00:00;2019;1;1;5;5;5;110;134;14;False;2019-01-05;True;-6.2;31.35;40.1;53.9628102944402;False;False;False;False;40.1;40.1;13.862810294440202;53.9628102944402
2019-01-05 15:00:00+00:00;2019;1;1;5;5;5;111;135;15;False;2019-01-05;True;-6.53;6.04;39.9;56.689816210777735;True;False;False;False;39.9;39.9;16.789816210777737;56.689816210777735
2019-01-05 16:00:00+00:00;2019;1;1;5;5;5;112;136;16;False;2019-01-05;True;-7.28;0.11;45.9;59.21603589901646;False;False;False;False;45.9;45.9;13.316035899016462;59.21603589901646
2019-01-05 17:00:00+00:00;2019;1;1;5;5;5;113;137;17;False;2019-01-05;True;-7.57;0.15;47.0;57.10137176232657;False;False;False;False;47.0;47.0;10.101371762326572;57.10137176232657
2019-01-05 18:00:00+00:00;2019;1;1;5;5;5;114;138;18;False;2019-01-05;True;-7.67;0.23;46.9;56.348790903521575;False;False;False;False;46.9;46.9;9.448790903521576;56.348790903521575
2019-01-05 19:00:00+00:00;2019;1;1;5;5;5;115;139;19;False;2019-01-05;True;-8.36;0.48;43.8;57.55578744699063;False;False;False;False;43.8;43.8;13.755787446990631;57.55578744699063
2019-01-05 20:00:00+00:00;2019;1;1;5;5;5;116;140;20;False;2019-01-05;True;-9.15;1.12;43.9;58.15897280785669;True;False;False;False;43.9;43.9;14.258972807856694;58.15897280785669
2019-01-05 21:00:00+00:00;2019;1;1;5;5;5;117;141;21;False;2019-01-05;True;-8.91;0.87;48.5;62.515741052346456;False;False;False;False;48.5;48.5;14.015741052346456;62.515741052346456
2019-01-05 22:00:00+00:00;2019;1;1;5;5;5;118;142;22;False;2019-01-05;True;-8.84;0.0;37.6;37.073108874203484;False;False;False;False;37.6;37.6;-0.5268911257965172;37.073108874203484
2019-01-05 23:00:00+00:00;2019;1;1;5;5;5;119;143;23;False;2019-01-05;True;-8.99;0.06;37.9;37.776342414010195;False;False;False;False;37.9;37.9;-0.12365758598980392;37.776342414010195
